test_match_cond,speaker_identity,trial_sequence_total,list_number,phase,condition,Answer.time_in_minutes,wrong_attempts,block_sequence,workerid,item_number,island_tested,response,Answer.condition,comp_question_exist,first_response_value,comp_answer
match,Emily,16,1,exposure,WH,8.086516667,,6,139,21,WH,0.64,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Iron-Head,17,1,exposure,UNGRAM,8.086516667,,6,139,122,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,18,1,exposure,FILL,8.086516667,,6,139,107,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,19,1,exposure,UNGRAM,8.086516667,,7,139,129,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,20,1,exposure,FILL,8.086516667,,7,139,114,WH,0.91,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,21,1,exposure,WH,8.086516667,,7,139,42,WH,0.83,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,22,1,exposure,WH,8.086516667,,8,139,3,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,23,1,exposure,UNGRAM,8.086516667,,8,139,116,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,24,1,exposure,FILL,8.086516667,,8,139,101,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,25,1,exposure,WH,8.086516667,,9,139,18,WH,0.7,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Iron-Head,26,1,exposure,UNGRAM,8.086516667,,9,139,121,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,27,1,exposure,FILL,8.086516667,,9,139,106,WH,1,undefined,1,,Thomas
,,,,,,,,,,,,,,,,
match,Emily,28,1,exposure,WH,8.086516667,,10,139,39,WH,0.68,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Iron-Head,29,1,exposure,UNGRAM,8.086516667,,10,139,128,WH,0,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
match,Thomas,30,1,exposure,FILL,8.086516667,,10,139,113,WH,0.86,undefined,1,,Thomas
,,,,,,,,,,,,,,,,
match,Emily,31,1,exposure,WH,8.086516667,,11,139,12,WH,0.79,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Iron-Head,32,1,exposure,UNGRAM,8.086516667,,11,139,119,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,33,1,exposure,FILL,8.086516667,,11,139,104,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,34,1,exposure,UNGRAM,8.086516667,,12,139,124,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,35,1,exposure,FILL,8.086516667,,12,139,109,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,36,1,exposure,WH,8.086516667,,12,139,27,WH,0.76,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,37,1,exposure,UNGRAM,8.086516667,,13,139,117,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,38,1,exposure,WH,8.086516667,,13,139,6,WH,0.91,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,39,1,exposure,FILL,8.086516667,,13,139,102,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,40,1,exposure,FILL,8.086516667,,14,139,110,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,41,1,exposure,UNGRAM,8.086516667,,14,139,125,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,42,1,exposure,WH,8.086516667,,14,139,30,WH,0.7,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Thomas,43,1,exposure,FILL,8.086516667,,15,139,112,WH,0.68,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,44,1,exposure,WH,8.086516667,,15,139,36,WH,0.73,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Iron-Head,45,1,exposure,UNGRAM,8.086516667,,15,139,127,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,46,2,test,WH,8.086516667,,101,139,13,WH,0.86,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,47,2,test,FILL,8.086516667,,101,139,135,WH,1,undefined,1,,Thomas
,,,,,,,,,,,,,,,,
match,Iron-Head,48,2,test,UNGRAM,8.086516667,,101,139,144,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,49,2,test,WH,8.086516667,,102,139,10,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,50,2,test,UNGRAM,8.086516667,,102,139,143,WH,0,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
match,Thomas,51,2,test,FILL,8.086516667,,102,139,134,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,52,2,test,FILL,8.086516667,,103,139,132,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,53,2,test,WH,8.086516667,,103,139,4,WH,0.67,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,54,2,test,UNGRAM,8.086516667,,103,139,141,WH,0,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
match,Emily,55,2,test,WH,8.086516667,,104,139,7,WH,0.66,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,56,2,test,UNGRAM,8.086516667,,104,139,142,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,57,2,test,FILL,8.086516667,,104,139,133,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,58,2,test,FILL,8.086516667,,105,139,136,WH,1,undefined,1,,Thomas
,,,,,,,,,,,,,,,,
match,Emily,59,2,test,WH,8.086516667,,105,139,16,WH,0.65,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,60,2,test,UNGRAM,8.086516667,,105,139,145,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Thomas,61,2,test,FILL,8.086516667,,106,139,131,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,62,2,test,WH,8.086516667,,106,139,1,WH,0.61,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Iron-Head,63,2,test,UNGRAM,8.086516667,,106,139,140,WH,0,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
,,0,practice,,practice_good,12.97901667,0,practice,140,practice_good,,0.99,undefined,,,
,,,,,,,,,,,,,,,,
,,0,practice,,practice_bad,12.97901667,0,practice,140,practice_bad,,0.14,undefined,,,
,,,,,,,,,,,,,,,,
mismatch,Gregory,1,1,exposure,SUBJ,12.97901667,,1,140,8,SUBJ,0.42,undefined,0,,Gregory
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,2,1,exposure,UNGRAM,12.97901667,,1,140,118,SUBJ,0.1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,3,1,exposure,FILL,12.97901667,,1,140,103,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,4,1,exposure,SUBJ,12.97901667,,2,140,44,SUBJ,0.54,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,5,1,exposure,UNGRAM,12.97901667,,2,140,130,SUBJ,0.16,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,6,1,exposure,FILL,12.97901667,,2,140,115,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,7,1,exposure,FILL,12.97901667,,3,140,111,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,8,1,exposure,SUBJ,12.97901667,,3,140,32,SUBJ,0.7,undefined,0,,Gregory
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,9,1,exposure,UNGRAM,12.97901667,,3,140,126,SUBJ,0.22,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Emily,10,1,exposure,FILL,12.97901667,,4,140,108,SUBJ,0.98,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,11,1,exposure,SUBJ,12.97901667,,4,140,23,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,12,1,exposure,UNGRAM,12.97901667,,4,140,123,SUBJ,0.13,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,13,1,exposure,FILL,12.97901667,,5,140,112,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,14,1,exposure,UNGRAM,12.97901667,,5,140,127,SUBJ,0.74,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,15,1,exposure,SUBJ,12.97901667,,5,140,35,SUBJ,0.46,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,16,1,exposure,UNGRAM,12.97901667,,6,140,119,SUBJ,0.14,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,17,1,exposure,FILL,12.97901667,,6,140,104,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,18,1,exposure,SUBJ,12.97901667,,6,140,11,SUBJ,1,undefined,0,,Gregory
,,,,,,,,,,,,,,,,
mismatch,Gregory,19,1,exposure,SUBJ,12.97901667,,7,140,17,SUBJ,0.1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,20,1,exposure,FILL,12.97901667,,7,140,106,SUBJ,0.59,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,21,1,exposure,UNGRAM,12.97901667,,7,140,121,SUBJ,0,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,22,1,exposure,UNGRAM,12.97901667,,8,140,125,SUBJ,0.44,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,23,1,exposure,FILL,12.97901667,,8,140,110,SUBJ,0.58,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,24,1,exposure,SUBJ,12.97901667,,8,140,29,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,25,1,exposure,FILL,12.97901667,,9,140,105,SUBJ,0.78,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,26,1,exposure,UNGRAM,12.97901667,,9,140,120,SUBJ,0.36,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,27,1,exposure,SUBJ,12.97901667,,9,140,14,SUBJ,0.72,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,28,1,exposure,FILL,12.97901667,,10,140,107,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,29,1,exposure,UNGRAM,12.97901667,,10,140,122,SUBJ,0.39,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,30,1,exposure,SUBJ,12.97901667,,10,140,20,SUBJ,0.72,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,31,1,exposure,SUBJ,12.97901667,,11,140,38,SUBJ,0,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,32,1,exposure,UNGRAM,12.97901667,,11,140,128,SUBJ,0.45,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,33,1,exposure,FILL,12.97901667,,11,140,113,SUBJ,0.62,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,34,1,exposure,SUBJ,12.97901667,,12,140,26,SUBJ,0.56,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,35,1,exposure,FILL,12.97901667,,12,140,109,SUBJ,0.8,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,36,1,exposure,UNGRAM,12.97901667,,12,140,124,SUBJ,0.58,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,37,1,exposure,FILL,12.97901667,,13,140,102,SUBJ,0.68,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,38,1,exposure,SUBJ,12.97901667,,13,140,5,SUBJ,0.81,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,39,1,exposure,UNGRAM,12.97901667,,13,140,117,SUBJ,0.21,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,40,1,exposure,UNGRAM,12.97901667,,14,140,116,SUBJ,0.29,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,41,1,exposure,FILL,12.97901667,,14,140,101,SUBJ,0.62,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,42,1,exposure,SUBJ,12.97901667,,14,140,2,SUBJ,0.81,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,43,1,exposure,UNGRAM,12.97901667,,15,140,129,SUBJ,0.15,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,44,1,exposure,FILL,12.97901667,,15,140,114,SUBJ,0.73,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,45,1,exposure,SUBJ,12.97901667,,15,140,41,SUBJ,0.35,undefined,1,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,46,2,test,UNGRAM,12.97901667,,101,140,142,SUBJ,0.17,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,47,2,test,FILL,12.97901667,,101,140,133,SUBJ,0.57,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,48,2,test,SUBJ,12.97901667,,101,140,9,SUBJ,0.51,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,49,2,test,SUBJ,12.97901667,,102,140,6,SUBJ,0.59,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,50,2,test,UNGRAM,12.97901667,,102,140,141,SUBJ,0.3,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Gregory,51,2,test,FILL,12.97901667,,102,140,132,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,52,2,test,FILL,12.97901667,,103,140,136,SUBJ,0.81,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,53,2,test,UNGRAM,12.97901667,,103,140,145,SUBJ,0.09,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,54,2,test,SUBJ,12.97901667,,103,140,18,SUBJ,0.12,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,55,2,test,UNGRAM,12.97901667,,104,140,140,SUBJ,0.3,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Emily,56,2,test,SUBJ,12.97901667,,104,140,3,SUBJ,0.41,undefined,1,,Emily
,,,,,,,,,,,,,,,,
mismatch,Gregory,57,2,test,FILL,12.97901667,,104,140,131,SUBJ,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,58,2,test,FILL,12.97901667,,105,140,135,SUBJ,1,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,59,2,test,UNGRAM,12.97901667,,105,140,144,SUBJ,0.12,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,60,2,test,SUBJ,12.97901667,,105,140,15,SUBJ,0.33,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,61,2,test,UNGRAM,12.97901667,,106,140,143,SUBJ,0,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,62,2,test,SUBJ,12.97901667,,106,140,12,SUBJ,0.15,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Gregory,63,2,test,FILL,12.97901667,,106,140,134,SUBJ,1,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
,,0,practice,,practice_good,11.37225,6,practice,141,practice_good,,0.7,undefined,,0.43,
,,,,,,,,,,,,,,,,
,,0,practice,,practice_bad,11.37225,9,practice,141,practice_bad,,0.4,undefined,,0.69,
,,,,,,,,,,,,,,,,
match,Emily,1,1,exposure,FILL,11.37225,,1,141,106,WH,0.6,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,2,1,exposure,UNGRAM,11.37225,,1,141,121,WH,0.8,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
match,Gregory,3,1,exposure,WH,11.37225,,1,141,18,WH,0.24,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,4,1,exposure,UNGRAM,11.37225,,2,141,129,WH,0.63,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,5,1,exposure,WH,11.37225,,2,141,42,WH,0.74,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,6,1,exposure,FILL,11.37225,,2,141,114,WH,0.69,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,7,1,exposure,FILL,11.37225,,3,141,113,WH,0.76,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,8,1,exposure,UNGRAM,11.37225,,3,141,128,WH,0.41,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,9,1,exposure,WH,11.37225,,3,141,39,WH,0.81,undefined,1,,Jessy
,,,,,,,,,,,,,,,,
match,Gregory,10,1,exposure,WH,11.37225,,4,141,12,WH,0.72,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,11,1,exposure,FILL,11.37225,,4,141,104,WH,0.51,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,12,1,exposure,UNGRAM,11.37225,,4,141,119,WH,0.66,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,13,1,exposure,FILL,11.37225,,5,141,102,WH,0.69,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,14,1,exposure,UNGRAM,11.37225,,5,141,117,WH,0.72,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,15,1,exposure,WH,11.37225,,5,141,6,WH,0.4,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,16,1,exposure,UNGRAM,11.37225,,6,141,124,WH,0.8,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,17,1,exposure,FILL,11.37225,,6,141,109,WH,0.74,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,18,1,exposure,WH,11.37225,,6,141,27,WH,0.38,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,19,1,exposure,FILL,11.37225,,7,141,111,WH,0.82,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,20,1,exposure,WH,11.37225,,7,141,33,WH,0.78,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Iron-Head,21,1,exposure,UNGRAM,11.37225,,7,141,126,WH,0.7,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,22,1,exposure,WH,11.37225,,8,141,24,WH,0.31,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,23,1,exposure,FILL,11.37225,,8,141,108,WH,0.7,undefined,1,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,24,1,exposure,UNGRAM,11.37225,,8,141,123,WH,0.72,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,25,1,exposure,FILL,11.37225,,9,141,103,WH,0.7,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,26,1,exposure,UNGRAM,11.37225,,9,141,118,WH,0.33,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,27,1,exposure,WH,11.37225,,9,141,9,WH,0.81,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Emily,28,1,exposure,FILL,11.37225,,10,141,105,WH,0.77,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,29,1,exposure,UNGRAM,11.37225,,10,141,120,WH,0.77,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,30,1,exposure,WH,11.37225,,10,141,15,WH,0.47,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
match,Emily,31,1,exposure,FILL,11.37225,,11,141,112,WH,0.76,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,32,1,exposure,UNGRAM,11.37225,,11,141,127,WH,0.69,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Gregory,33,1,exposure,WH,11.37225,,11,141,36,WH,0.41,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,34,1,exposure,WH,11.37225,,12,141,3,WH,0.65,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,35,1,exposure,FILL,11.37225,,12,141,101,WH,0.72,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,36,1,exposure,UNGRAM,11.37225,,12,141,116,WH,0.67,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,37,1,exposure,WH,11.37225,,13,141,21,WH,0.58,undefined,1,,Gregory
,,,,,,,,,,,,,,,,
match,Iron-Head,38,1,exposure,UNGRAM,11.37225,,13,141,122,WH,0.78,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,39,1,exposure,FILL,11.37225,,13,141,107,WH,0.3,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,40,1,exposure,WH,11.37225,,14,141,45,WH,0.75,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,41,1,exposure,UNGRAM,11.37225,,14,141,130,WH,0.64,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,42,1,exposure,FILL,11.37225,,14,141,115,WH,0.35,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Iron-Head,43,1,exposure,UNGRAM,11.37225,,15,141,125,WH,0.75,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,44,1,exposure,FILL,11.37225,,15,141,110,WH,0.45,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,45,1,exposure,WH,11.37225,,15,141,30,WH,0.8,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,46,2,test,FILL,11.37225,,101,141,132,WH,0.73,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
match,Iron-Head,47,2,test,UNGRAM,11.37225,,101,141,141,WH,0.82,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,48,2,test,WH,11.37225,,101,141,4,WH,0.65,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,49,2,test,FILL,11.37225,,102,141,131,WH,0.67,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Iron-Head,50,2,test,UNGRAM,11.37225,,102,141,140,WH,0.71,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,51,2,test,WH,11.37225,,102,141,1,WH,0.65,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,52,2,test,WH,11.37225,,103,141,13,WH,0.73,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,53,2,test,UNGRAM,11.37225,,103,141,144,WH,0.73,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,54,2,test,FILL,11.37225,,103,141,135,WH,0.68,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,55,2,test,WH,11.37225,,104,141,10,WH,0.68,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,56,2,test,FILL,11.37225,,104,141,134,WH,0.4,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,57,2,test,UNGRAM,11.37225,,104,141,143,WH,0.72,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,58,2,test,WH,11.37225,,105,141,16,WH,0.76,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Emily,59,2,test,FILL,11.37225,,105,141,136,WH,0.67,undefined,1,,Emily
,,,,,,,,,,,,,,,,
match,Iron-Head,60,2,test,UNGRAM,11.37225,,105,141,145,WH,0.22,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
match,Emily,61,2,test,FILL,11.37225,,106,141,133,WH,0.73,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Iron-Head,62,2,test,UNGRAM,11.37225,,106,141,142,WH,0.75,undefined,0,,/
,,,,,,,,,,,,,,,,
match,Gregory,63,2,test,WH,11.37225,,106,141,7,WH,0.47,undefined,0,,/
,,,,,,,,,,,,,,,,
,,0,practice,,practice_good,21.80243333,0,practice,142,practice_good,,0.99,undefined,,,
,,,,,,,,,,,,,,,,
,,0,practice,,practice_bad,21.80243333,1,practice,142,practice_bad,,0,undefined,,1,
,,,,,,,,,,,,,,,,
mismatch,Emily,1,1,exposure,WH,21.80243333,,1,142,15,WH,0.63,undefined,1,,Emily
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,2,1,exposure,UNGRAM,21.80243333,,1,142,120,WH,0.02,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,3,1,exposure,FILL,21.80243333,,1,142,105,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,4,1,exposure,UNGRAM,21.80243333,,2,142,121,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,5,1,exposure,WH,21.80243333,,2,142,18,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,6,1,exposure,FILL,21.80243333,,2,142,106,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,7,1,exposure,UNGRAM,21.80243333,,3,142,130,WH,0.02,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,8,1,exposure,FILL,21.80243333,,3,142,115,WH,0.45,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,9,1,exposure,WH,21.80243333,,3,142,45,WH,1,undefined,1,,Emily
,,,,,,,,,,,,,,,,
mismatch,Thomas,10,1,exposure,FILL,21.80243333,,4,142,110,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,11,1,exposure,UNGRAM,21.80243333,,4,142,125,WH,0,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Emily,12,1,exposure,WH,21.80243333,,4,142,30,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,13,1,exposure,FILL,21.80243333,,5,142,112,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,14,1,exposure,WH,21.80243333,,5,142,36,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,15,1,exposure,UNGRAM,21.80243333,,5,142,127,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,16,1,exposure,WH,21.80243333,,6,142,9,WH,0.77,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,17,1,exposure,UNGRAM,21.80243333,,6,142,118,WH,0,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Thomas,18,1,exposure,FILL,21.80243333,,6,142,103,WH,0.97,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,19,1,exposure,WH,21.80243333,,7,142,12,WH,0.47,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,20,1,exposure,UNGRAM,21.80243333,,7,142,119,WH,0,undefined,1,,Iron-Head
,,,,,,,,,,,,,,,,
mismatch,Thomas,21,1,exposure,FILL,21.80243333,,7,142,104,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Iron-Head,22,1,exposure,UNGRAM,21.80243333,,8,142,129,WH,0,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Emily,23,1,exposure,WH,21.80243333,,8,142,42,WH,0.26,undefined,0,,/
,,,,,,,,,,,,,,,,
mismatch,Thomas,24,1,exposure,FILL,21.80243333,,8,142,114,WH,1,undefined,1,,Thomas
,,,,,,,,,,,,,,,,
mismatch,Thomas,25,1,exposure,FILL,21.80243333,,9,142,101,WH,1,undefined,0,,/
,,,,,,,,,,,,,,,,
